DEPARTMENT,CATEGORY,SUBCATEGORY,SUBSUBCATEGORY,GENDER,SKU,SKU_VARIANT,PRODUCT_NAME,PRICE_RETAIL,PRICE_CURRENT,PRICE_RETAIL_RAW,PRICE_LABEL,PRICE_CURRENT_RAW,BRAND,PROMOTION,URL,SOURCE_URL,BREADCRUMBS,SORT_BY_RANKING,SCAN_DATE,TID
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O018-A11,,ORIGINAL TEE REGULAR FIT - T-Shirt basic - classic white,24.95,19.95,"24,95?€",ab,"19,95?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O018-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,91,2023/1/29 1:31,24425988
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NI122O0RH-B11,,TEE - T-Shirt basic - rattan,39.95,39.95,"39,95?€",,"39,95?€",Nike Sportswear,,https://www.zalando.de/herren/?q=NI122O0RH-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,92,2023/1/29 1:31,24425989
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,A0F22O02Y-E11,,3 PACK - T-Shirt basic - white/grey/black,38.95,38.95,"38,95?€",,"38,95?€",Abercrombie & Fitch,,https://www.zalando.de/herren/?q=A0F22O02Y-E11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,93,2023/1/29 1:31,24425990
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0GQ-A11,,3 PACK - T-Shirt basic - white,22.99,22.99,"22,99?€",,"22,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0GQ-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,94,2023/1/29 1:31,24425991
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C5122O000-A11,,2ER PACK - T-Shirt basic - white,29.99,29.99,"29,99?€",,"29,99?€",camano,,https://www.zalando.de/herren/?q=C5122O000-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,95,2023/1/29 1:31,24425992
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SFZ22O009-K12,,T-Shirt basic - blau,25.99,18,"25,99?€",,"18,00?€",Street One MEN,,https://www.zalando.de/herren/?q=SFZ22O009-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,96,2023/1/29 1:31,24425993
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O08J-A11,,FITTED STRECH TEE - T-Shirt basic - white,16.99,16.99,"16,99?€",ab,"16,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O08J-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,97,2023/1/29 1:31,24425994
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NI122O0CE-K19,,CLUB TEE - T-Shirt basic - baltic blue,24.95,24.95,"24,95?€",,"24,95?€",Nike Sportswear,,https://www.zalando.de/herren/?q=NI122O0CE-K19,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,98,2023/1/29 1:31,24425995
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-A11,,TALL TEE - T-Shirt basic - white,14.99,14.99,"14,99?€",ab,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,99,2023/1/29 1:31,24425996
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O018-K11,,ORIGINAL TEE REGULAR FIT - T-Shirt basic - black iris,24.95,24.95,"24,95?€",,"24,95?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O018-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,100,2023/1/29 1:31,24425997
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0V2-Q11,,UA HG FITTED SS - T-Shirt basic - black,29.95,27,"29,95?€",ab,"27,00?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0V2-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,101,2023/1/29 1:31,24425998
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NI122O0CE-A12,,CLUB TEE - T-Shirt basic - white/black,24.95,24.95,"24,95?€",,"24,95?€",Nike Sportswear,,https://www.zalando.de/herren/?q=NI122O0CE-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,102,2023/1/29 1:31,24425999
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OM422O01V-G11,,PLAIN  - T-Shirt basic - red,24.99,18.23,"24,99?€",ab,"18,23?€",Ombre,,https://www.zalando.de/herren/?q=OM422O01V-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,103,2023/1/29 1:31,24426000
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O049-A11,,T-Shirt basic - white,39.99,39.99,"39,99?€",,"39,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O049-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,104,2023/1/29 1:31,24426001
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0CH-Q12,,SPORTSTYLE - Sport T-shirt - charcoal medium heather,25.95,25.95,"25,95?€",,"25,95?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0CH-Q12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,105,2023/1/29 1:31,24426002
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0CH-G12,,SPORTSTYLE - Sport T-shirt - red,25.95,18.25,"25,95?€",,"18,25?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0CH-G12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,106,2023/1/29 1:31,24426003
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,MA322D010-002,,SCOTT SHAPED FIT - T-Shirt basic - white,19.95,16,"19,95?€",,"16,00?€",Marc O'Polo,,https://www.zalando.de/herren/?q=MA322D010-002,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,107,2023/1/29 1:31,24426004
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,IJ022O06C-E13,,KLOGE - T-Shirt basic - young wheat,19.99,19.99,"19,99?€",,"19,99?€",INDICODE JEANS,,https://www.zalando.de/herren/?q=IJ022O06C-E13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,108,2023/1/29 1:31,24426005
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03Y-A11,,ORGANIC BASIC TEE - T-Shirt basic - white,14.99,14.99,"14,99?€",,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03Y-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,109,2023/1/29 1:31,24426006
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O0R6-N18,,LASH  - T-Shirt basic - compact jerseytreehouse,29.95,19.55,"29,95?€",,"19,55?€",G-Star,,https://www.zalando.de/herren/?q=GS122O0R6-N18,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,110,2023/1/29 1:31,24426007
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O37Z-K11,,3 PACK  - T-Shirt basic - white/white/white,38.85,36.95,"38,85?€",,"36,95?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O37Z-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,111,2023/1/29 1:31,24426008
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,S1X22O04I-Q11,,MTVIC - T-Shirt basic - schwarz,29.99,19.99,"29,99?€",ab,"19,99?€",SOULSTAR,,https://www.zalando.de/herren/?q=S1X22O04I-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,112,2023/1/29 1:31,24426009
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0V2-C11,,UA HG FITTED SS - T-Shirt basic - carbon heather,29.95,29.95,"29,95?€",ab,"29,95?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0V2-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,113,2023/1/29 1:31,24426010
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OS322O0QK-A11,,ONSMATT LONGY TEE 3 PACK - T-Shirt basic - white,34.99,29.89,"34,99?€",,"29,89?€",Only & Sons,,https://www.zalando.de/herren/?q=OS322O0QK-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,114,2023/1/29 1:31,24426011
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,A0F22O02Z-E11,,VNECK 3 PACK - T-Shirt basic - white/black/grey,38.95,38.95,"38,95?€",,"38,95?€",Abercrombie & Fitch,,https://www.zalando.de/herren/?q=A0F22O02Z-E11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,115,2023/1/29 1:31,24426012
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,HU722O0B2-Q11,,DERO - T-Shirt basic - black,39.95,31.95,"39,95?€",,"31,95?€",HUGO,,https://www.zalando.de/herren/?q=HU722O0B2-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,116,2023/1/29 1:31,24426013
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0GY-C12,,5 PACK - T-Shirt basic - stone/blue/mottled light grey -,34.99,16.99,"34,99?€",,"16,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0GY-C12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,117,2023/1/29 1:31,24426014
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O00I-A11,,T-Shirt basic - white,9.99,9.99,"9,99?€",,"9,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O00I-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,118,2023/1/29 1:31,24426015
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OS322O02I-A11,,ONSMATT LONGY TEE - T-Shirt basic - white,14.99,11.95,"14,99?€",ab,"11,95?€",Only & Sons,,https://www.zalando.de/herren/?q=OS322O02I-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,119,2023/1/29 1:31,24426016
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,VA222O03F-A11,,LEFT CHEST LOGO TEE - T-Shirt basic - white,24,21.6,"24,00?€",,"21,60?€",Vans,,https://www.zalando.de/herren/?q=VA222O03F-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,120,2023/1/29 1:31,24426017
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0GS-A11,,5 PACK - T-Shirt basic - white,29.99,29.99,"29,99?€",,"29,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0GS-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,121,2023/1/29 1:31,24426018
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,YO12100IN-I11,,UNISEX - T-Shirt basic - lilac,16.99,16.99,"16,99?€",,"16,99?€",YOURTURN,,https://www.zalando.de/herren/?q=YO12100IN-I11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,122,2023/1/29 1:31,24426019
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O37Z-Q14,,3 PACK  - T-Shirt basic - black/black/black,38.85,36.95,"38,85?€",,"36,95?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O37Z-Q14,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,123,2023/1/29 1:31,24426020
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OS322O0ZD-Q11,,ONSBENNE LIFE LONGY  - T-Shirt basic - black,16.99,16.99,"16,99?€",,"16,99?€",Only & Sons,,https://www.zalando.de/herren/?q=OS322O0ZD-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,124,2023/1/29 1:31,24426021
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O134-I11,,T-Shirt basic - purple,9.99,6.99,"9,99?€",,"6,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O134-I11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,125,2023/1/29 1:31,24426022
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0KD-Q11,,T-Shirt basic - black,9.99,9.99,"9,99?€",,"9,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0KD-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,126,2023/1/29 1:31,24426023
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,E2C22O008-C11,,BASIC TEE - T-Shirt basic - grey melange,39.9,39.9,"39,90?€",,"39,90?€",ESTEEM,,https://www.zalando.de/herren/?q=E2C22O008-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,127,2023/1/29 1:31,24426024
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,H0422O02T-A12,,CREW CHAIN 3 PACK - T-Shirt basic - white,34.95,34.95,"34,95?€",,"34,95?€",Hollister Co.,,https://www.zalando.de/herren/?q=H0422O02T-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,128,2023/1/29 1:31,24426025
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BNG22O000-K11,,KANE - T-Shirt basic - navy,29.99,24.95,"29,99?€",ab,"24,95?€",BEHYPE,,https://www.zalando.de/herren/?q=BNG22O000-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,129,2023/1/29 1:31,24426026
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI982AA00-A11,,2 PACK - T-Shirt basic - white,14.99,14.99,"14,99?€",,"14,99?€",Pier One,,https://www.zalando.de/herren/?q=PI982AA00-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,130,2023/1/29 1:31,24426027
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,CJM22O00C-Q11,,5ER PACK  - T-Shirt basic - schwarz,28.99,28.99,"28,99?€",,"28,99?€",Cotton Prime,,https://www.zalando.de/herren/?q=CJM22O00C-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,131,2023/1/29 1:31,24426028
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO222O0L3-K12,,CREW NECK TEE 2 PACK - T-Shirt basic - dark blue,15.99,15.99,"15,99?€",,"15,99?€",TOM TAILOR,,https://www.zalando.de/herren/?q=TO222O0L3-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,132,2023/1/29 1:31,24426029
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0GY-G11,,5 PACK - T-Shirt basic - mottled bordeaux/white,34.99,34.99,"34,99?€",,"34,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0GY-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,133,2023/1/29 1:31,24426030
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O110-A11,,3 PACK - T-Shirt basic - white,22.99,22.99,"22,99?€",,"22,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O110-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,134,2023/1/29 1:31,24426031
